InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,OriginalDescription,MissingCustomerID,MissingDescription,IsCancelled,IsReturn,IsFreeItem,TotalPrice,Year,Month,MonthYear,YearQuarter,Hour,Minute,Time,TimeOfDay
C557652,84944,SET OF 6 KASHMIR FOLKART BAUBLES,-10,2011-06-21 17:21:00,1.65,16145,United Kingdom,SET OF 6 KASHMIR FOLKART BAUBLES,False,False,True,True,False,-16.5,2011,6,2011-06,2011Q2,17,21,17:21:00,Afternoon
C557653,85099F,JUMBO BAG STRAWBERRY,-1,2011-06-21 17:25:00,2.08,14040,United Kingdom,JUMBO BAG STRAWBERRY,False,False,True,True,False,-2.08,2011,6,2011-06,2011Q2,17,25,17:25:00,Afternoon
C557653,20725,LUNCH BAG RED RETROSPOT,-1,2011-06-21 17:25:00,1.65,14040,United Kingdom,LUNCH BAG RED RETROSPOT,False,False,True,True,False,-1.65,2011,6,2011-06,2011Q2,17,25,17:25:00,Afternoon
C557653,84946,ANTIQUE SILVER T-LIGHT GLASS,-4,2011-06-21 17:25:00,1.25,14040,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,False,False,True,True,False,-5.0,2011,6,2011-06,2011Q2,17,25,17:25:00,Afternoon
C557653,22423,REGENCY CAKESTAND 3 TIER,-4,2011-06-21 17:25:00,10.95,14040,United Kingdom,REGENCY CAKESTAND 3 TIER,False,False,True,True,False,-43.8,2011,6,2011-06,2011Q2,17,25,17:25:00,Afternoon
C557654,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-06-21 17:34:00,4.95,14243,United Kingdom,SET OF TEA COFFEE SUGAR TINS PANTRY,False,False,True,True,False,-4.95,2011,6,2011-06,2011Q2,17,34,17:34:00,Afternoon
C557654,23236,STORAGE TIN VINTAGE DOILY ,-1,2011-06-21 17:34:00,2.89,14243,United Kingdom,DOILEY STORAGE TIN,False,False,True,True,False,-2.89,2011,6,2011-06,2011Q2,17,34,17:34:00,Afternoon
C557654,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,2011-06-21 17:34:00,4.15,14243,United Kingdom,SET OF 4 KNICK KNACK TINS DOILEY ,False,False,True,True,False,-8.3,2011,6,2011-06,2011Q2,17,34,17:34:00,Afternoon
C557655,21533,RETROSPOT LARGE MILK JUG,-1,2011-06-21 17:36:00,4.25,15125,United Kingdom,RETROSPOT LARGE MILK JUG,False,False,True,True,False,-4.25,2011,6,2011-06,2011Q2,17,36,17:36:00,Afternoon
C557656,M,Manual,-3,2011-06-21 17:37:00,4.25,14001,United Kingdom,Manual,False,False,True,True,False,-12.75,2011,6,2011-06,2011Q2,17,37,17:37:00,Afternoon
C557657,22776,SWEETHEART CAKESTAND 3 TIER,-2,2011-06-21 17:40:00,8.5,13763,United Kingdom,SWEETHEART CAKESTAND 3 TIER,False,False,True,True,False,-17.0,2011,6,2011-06,2011Q2,17,40,17:40:00,Afternoon
C557658,84946,ANTIQUE SILVER T-LIGHT GLASS,-1,2011-06-21 17:41:00,1.25,13630,United Kingdom,ANTIQUE SILVER T-LIGHT GLASS,False,False,True,True,False,-1.25,2011,6,2011-06,2011Q2,17,41,17:41:00,Afternoon
C557658,22778,GLASS CLOCHE SMALL,-1,2011-06-21 17:41:00,3.95,13630,United Kingdom,GLASS CLOCHE SMALL,False,False,True,True,False,-3.95,2011,6,2011-06,2011Q2,17,41,17:41:00,Afternoon
C557658,22178,VICTORIAN GLASS HANGING T-LIGHT,-2,2011-06-21 17:41:00,1.25,13630,United Kingdom,VICTORIAN GLASS HANGING T-LIGHT,False,False,True,True,False,-2.5,2011,6,2011-06,2011Q2,17,41,17:41:00,Afternoon
C557659,20971,PINK BLUE FELT CRAFT TRINKET BOX,-12,2011-06-21 17:42:00,1.25,16186,United Kingdom,PINK BLUE FELT CRAFT TRINKET BOX,False,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,42,17:42:00,Afternoon
C557660,85053,FRENCH ENAMEL CANDLEHOLDER,-4,2011-06-21 17:43:00,2.1,13999,United Kingdom,FRENCH ENAMEL CANDLEHOLDER,False,False,True,True,False,-8.4,2011,6,2011-06,2011Q2,17,43,17:43:00,Afternoon
C557661,90174,BUTTERFLY HAIR BAND,-6,2011-06-21 17:44:00,2.55,13936,United Kingdom,BUTTERFLY HAIR BAND,False,False,True,True,False,-15.299999999999999,2011,6,2011-06,2011Q2,17,44,17:44:00,Afternoon
C557663,C2,CARRIAGE,-1,2011-06-21 17:59:00,15.0,,EIRE,CARRIAGE,True,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,85172,HYACINTH BULB T-LIGHT CANDLES,-1,2011-06-21 17:59:00,0.42,,EIRE,HYACINTH BULB T-LIGHT CANDLES,True,False,True,True,False,-0.42,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,85169C,EAU DE NIL LOVE BIRD CANDLE,-12,2011-06-21 17:59:00,1.25,,EIRE,EAU DE NIL LOVE BIRD CANDLE,True,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,85169A,IVORY LOVE BIRD CANDLE,-12,2011-06-21 17:59:00,1.25,,EIRE,IVORY LOVE BIRD CANDLE,True,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,84879,ASSORTED COLOUR BIRD ORNAMENT,-24,2011-06-21 17:59:00,1.69,,EIRE,ASSORTED COLOUR BIRD ORNAMENT,True,False,True,True,False,-40.56,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,-2,2011-06-21 17:59:00,2.1,,EIRE,WHITE CHRYSANTHEMUMS ART FLOWER,True,False,True,True,False,-4.2,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,-3,2011-06-21 17:59:00,1.69,,EIRE,WHITE ALLIUM  ARTIFICIAL FLOWER,True,False,True,True,False,-5.07,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,84798B,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,-4,2011-06-21 17:59:00,2.55,,EIRE,PURPLE FOXGLOVE ARTIIFCIAL FLOWER,True,False,True,True,False,-10.2,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,84692,BOX OF 24 COCKTAIL PARASOLS,-25,2011-06-21 17:59:00,0.42,,EIRE,BOX OF 24 COCKTAIL PARASOLS,True,False,True,True,False,-10.5,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,-12,2011-06-21 17:59:00,1.25,,EIRE,SET OF 3 BUTTERFLY COOKIE CUTTERS,True,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22983,CARD BILLBOARD FONT,-48,2011-06-21 17:59:00,0.42,,EIRE,CARD BILLBOARD FONT,True,False,True,True,False,-20.16,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,-12,2011-06-21 17:59:00,2.1,,EIRE,3 TRADITIONAl BISCUIT CUTTERS  SET,True,False,True,True,False,-25.200000000000003,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22730,ALARM CLOCK BAKELIKE IVORY,-9,2011-06-21 17:59:00,3.75,,EIRE,ALARM CLOCK BAKELIKE IVORY,True,False,True,True,False,-33.75,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22726,ALARM CLOCK BAKELIKE GREEN,-9,2011-06-21 17:59:00,3.75,,EIRE,ALARM CLOCK BAKELIKE GREEN,True,False,True,True,False,-33.75,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22630,DOLLY GIRL LUNCH BOX,-9,2011-06-21 17:59:00,1.95,,EIRE,DOLLY GIRL LUNCH BOX,True,False,True,True,False,-17.55,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22567,20 DOLLY PEGS RETROSPOT,-9,2011-06-21 17:59:00,1.25,,EIRE,20 DOLLY PEGS RETROSPOT,True,False,True,True,False,-11.25,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22503,CABIN BAG VINTAGE PAISLEY,-6,2011-06-21 17:59:00,24.95,,EIRE,CABIN BAG VINTAGE PAISLEY,True,False,True,True,False,-149.7,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,-12,2011-06-21 17:59:00,1.95,,EIRE,JUMBO SHOPPER VINTAGE RED PAISLEY,True,False,True,True,False,-23.4,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22312,OFFICE MUG WARMER POLKADOT,-24,2011-06-21 17:59:00,2.95,,EIRE,OFFICE MUG WARMER POLKADOT,True,False,True,True,False,-70.80000000000001,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,22083,PAPER CHAIN KIT RETROSPOT,-9,2011-06-21 17:59:00,2.95,,EIRE,PAPER CHAIN KIT RETROSPOT,True,False,True,True,False,-26.55,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21984,PACK OF 12 PINK PAISLEY TISSUES ,-36,2011-06-21 17:59:00,0.29,,EIRE,PACK OF 12 PINK PAISLEY TISSUES ,True,False,True,True,False,-10.44,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21980,PACK OF 12 RED RETROSPOT TISSUES ,-36,2011-06-21 17:59:00,0.29,,EIRE,PACK OF 12 RED RETROSPOT TISSUES ,True,False,True,True,False,-10.44,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21933,PINK VINTAGE PAISLEY PICNIC BAG,-10,2011-06-21 17:59:00,2.95,,EIRE,PINK VINTAGE PAISLEY PICNIC BAG,True,False,True,True,False,-29.5,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21832,CHOCOLATE CALCULATOR,-25,2011-06-21 17:59:00,1.65,,EIRE,CHOCOLATE CALCULATOR,True,False,True,True,False,-41.25,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21792,CLASSIC FRENCH STYLE BASKET GREEN ,-8,2011-06-21 17:59:00,6.75,,EIRE,CLASSIC FRENCH STYLE BASKET GREEN ,True,False,True,True,False,-54.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21754,HOME BUILDING BLOCK WORD,-9,2011-06-21 17:59:00,5.95,,EIRE,HOME BUILDING BLOCK WORD,True,False,True,True,False,-53.550000000000004,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-4,2011-06-21 17:59:00,12.75,,EIRE,CLASSIC METAL BIRDCAGE PLANT HOLDER,True,False,True,True,False,-51.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21259,VICTORIAN SEWING BOX SMALL ,-4,2011-06-21 17:59:00,5.95,,EIRE,VICTORIAN SEWING BOX SMALL ,True,False,True,True,False,-23.8,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21212,PACK OF 72 RETROSPOT CAKE CASES,-24,2011-06-21 17:59:00,0.55,,EIRE,PACK OF 72 RETROSPOT CAKE CASES,True,False,True,True,False,-13.200000000000001,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21212,PACK OF 72 RETROSPOT CAKE CASES,-48,2011-06-21 17:59:00,0.55,,EIRE,PACK OF 72 RETROSPOT CAKE CASES,True,False,True,True,False,-26.400000000000002,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2011-06-21 17:59:00,1.25,,EIRE,SET/10 RED POLKADOT PARTY CANDLES,True,False,True,True,False,-30.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,20725,LUNCH BAG RED RETROSPOT,-12,2011-06-21 17:59:00,1.65,,EIRE,LUNCH BAG RED RETROSPOT,True,False,True,True,False,-19.799999999999997,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,20718,RED RETROSPOT SHOPPER BAG,-11,2011-06-21 17:59:00,1.25,,EIRE,RED RETROSPOT SHOPPER BAG,True,False,True,True,False,-13.75,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,20717,STRAWBERRY SHOPPER BAG,-12,2011-06-21 17:59:00,1.25,,EIRE,STRAWBERRY SHOPPER BAG,True,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,20658,RED RETROSPOT LUGGAGE TAG,-12,2011-06-21 17:59:00,1.25,,EIRE,RED RETROSPOT LUGGAGE TAG,True,False,True,True,False,-15.0,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,15056N,EDWARDIAN PARASOL NATURAL,-12,2011-06-21 17:59:00,5.95,,EIRE,EDWARDIAN PARASOL NATURAL,True,False,True,True,False,-71.4,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557663,47566,PARTY BUNTING,-9,2011-06-21 17:59:00,4.95,,EIRE,PARTY BUNTING,True,False,True,True,False,-44.550000000000004,2011,6,2011-06,2011Q2,17,59,17:59:00,Afternoon
C557664,22847,BREAD BIN DINER STYLE IVORY,-1,2011-06-21 18:00:00,14.95,,EIRE,BREAD BIN DINER STYLE IVORY,True,False,True,True,False,-14.95,2011,6,2011-06,2011Q2,18,0,18:00:00,Afternoon
C557664,23183,MOTHER'S KITCHEN SPOON REST ,-1,2011-06-21 18:00:00,3.75,,EIRE,MOTHER'S KITCHEN SPOON REST ,True,False,True,True,False,-3.75,2011,6,2011-06,2011Q2,18,0,18:00:00,Afternoon
C557665,23237,SET OF 4 KNICK KNACK TINS LEAF,-1,2011-06-21 18:02:00,4.15,13384,United Kingdom,SET OF 4 KNICK KNACK TINS LEAVES ,False,False,True,True,False,-4.15,2011,6,2011-06,2011Q2,18,2,18:02:00,Afternoon
C557665,22843,BISCUIT TIN VINTAGE GREEN,-1,2011-06-21 18:02:00,6.75,13384,United Kingdom,BISCUIT TIN VINTAGE GREEN,False,False,True,True,False,-6.75,2011,6,2011-06,2011Q2,18,2,18:02:00,Afternoon
C557666,22846,BREAD BIN DINER STYLE RED ,-1,2011-06-21 18:03:00,16.95,12947,United Kingdom,BREAD BIN DINER STYLE RED ,False,False,True,True,False,-16.95,2011,6,2011-06,2011Q2,18,3,18:03:00,Afternoon
C557709,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-06-22 10:39:00,4.95,15840,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,False,False,True,True,False,-9.9,2011,6,2011-06,2011Q2,10,39,10:39:00,Morning
C557773,22854,CREAM SWEETHEART EGG HOLDER,-1,2011-06-22 14:55:00,4.95,15059,United Kingdom,CREAM SWEETHEART EGG HOLDER,False,False,True,True,False,-4.95,2011,6,2011-06,2011Q2,14,55,14:55:00,Afternoon
C557779,23168,CLASSIC CAFE SUGAR DISPENSER,-4,2011-06-22 15:12:00,1.25,13004,United Kingdom,CLASSIC CAFE SUGAR DISPENSER,False,False,True,True,False,-5.0,2011,6,2011-06,2011Q2,15,12,15:12:00,Afternoon
C557791,23181,BULL DOG BOTTLE TOP WALL CLOCK,-1,2011-06-22 16:36:00,8.25,14099,United Kingdom,BULL DOG BOTTLE TOP WALL CLOCK,False,False,True,True,False,-8.25,2011,6,2011-06,2011Q2,16,36,16:36:00,Afternoon
C557791,22483,RED GINGHAM TEDDY BEAR ,-1,2011-06-22 16:36:00,2.95,14099,United Kingdom,RED GINGHAM TEDDY BEAR ,False,False,True,True,False,-2.95,2011,6,2011-06,2011Q2,16,36,16:36:00,Afternoon
C557842,20727,LUNCH BAG  BLACK SKULL.,-1,2011-06-23 10:42:00,1.65,14159,United Kingdom,LUNCH BAG  BLACK SKULL.,False,False,True,True,False,-1.65,2011,6,2011-06,2011Q2,10,42,10:42:00,Morning
C557842,22664,TOY TIDY DOLLY GIRL DESIGN,-1,2011-06-23 10:42:00,2.1,14159,United Kingdom,TOY TIDY DOLLY GIRL DESIGN,False,False,True,True,False,-2.1,2011,6,2011-06,2011Q2,10,42,10:42:00,Morning
C557842,22891,TEA FOR ONE POLKADOT,-1,2011-06-23 10:42:00,4.25,14159,United Kingdom,TEA FOR ONE POLKADOT,False,False,True,True,False,-4.25,2011,6,2011-06,2011Q2,10,42,10:42:00,Morning
C557842,37327,ASSTD MULTICOLOUR CIRCLES MUG,-4,2011-06-23 10:42:00,0.39,14159,United Kingdom,ASSTD MULTICOLOUR CIRCLES MUG,False,False,True,True,False,-1.56,2011,6,2011-06,2011Q2,10,42,10:42:00,Morning
C557874,22961,JAM MAKING SET PRINTED,-1,2011-06-23 13:05:00,1.45,14911,EIRE,JAM MAKING SET PRINTED,False,False,True,True,False,-1.45,2011,6,2011-06,2011Q2,13,5,13:05:00,Afternoon
C557876,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-06-23 13:10:00,4.95,18223,United Kingdom,SET OF 3 REGENCY CAKE TINS,False,False,True,True,False,-4.95,2011,6,2011-06,2011Q2,13,10,13:10:00,Afternoon
C557876,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-06-23 13:10:00,4.95,18223,United Kingdom,SET OF 3 CAKE TINS PANTRY DESIGN ,False,False,True,True,False,-9.9,2011,6,2011-06,2011Q2,13,10,13:10:00,Afternoon
C557879,22960,JAM MAKING SET WITH JARS,-1,2011-06-23 13:15:00,4.25,14911,EIRE,JAM MAKING SET WITH JARS,False,False,True,True,False,-4.25,2011,6,2011-06,2011Q2,13,15,13:15:00,Afternoon
C557882,71459,HANGING JAM JAR T-LIGHT HOLDER,-72,2011-06-23 13:23:00,0.85,15061,United Kingdom,HANGING JAM JAR T-LIGHT HOLDER,False,False,True,True,False,-61.199999999999996,2011,6,2011-06,2011Q2,13,23,13:23:00,Afternoon
C557883,90200B,BLACK SWEETHEART BRACELET,-1,2011-06-23 13:30:00,4.25,17611,United Kingdom,BLACK SWEETHEART BRACELET,False,False,True,True,False,-4.25,2011,6,2011-06,2011Q2,13,30,13:30:00,Afternoon
C557883,79191C,RETRO PLASTIC ELEPHANT TRAY,-1,2011-06-23 13:30:00,0.85,17611,United Kingdom,RETRO PLASTIC ELEPHANT TRAY,False,False,True,True,False,-0.85,2011,6,2011-06,2011Q2,13,30,13:30:00,Afternoon
C557890,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-3,2011-06-23 13:54:00,2.95,17204,United Kingdom,SET/5 RED RETROSPOT LID GLASS BOWLS,False,False,True,True,False,-8.850000000000001,2011,6,2011-06,2011Q2,13,54,13:54:00,Afternoon
C557895,22656,VINTAGE BLUE KITCHEN CABINET,-1,2011-06-23 14:20:00,125.0,15834,United Kingdom,VINTAGE BLUE KITCHEN CABINET,False,False,True,True,False,-125.0,2011,6,2011-06,2011Q2,14,20,14:20:00,Afternoon
C557927,D,Discount,-1,2011-06-23 14:56:00,10.0,16029,United Kingdom,Discount,False,False,True,True,False,-10.0,2011,6,2011-06,2011Q2,14,56,14:56:00,Afternoon
C557941,22659,LUNCH BOX I LOVE LONDON,-164,2011-06-23 16:00:00,1.65,12901,United Kingdom,LUNCH BOX I LOVE LONDON,False,False,True,True,False,-270.59999999999997,2011,6,2011-06,2011Q2,16,0,16:00:00,Afternoon
C557941,22900, SET 2 TEA TOWELS I LOVE LONDON ,-160,2011-06-23 16:00:00,2.32,12901,United Kingdom,SET 2 TEA TOWELS I LOVE LONDON ,False,False,True,True,False,-371.2,2011,6,2011-06,2011Q2,16,0,16:00:00,Afternoon
C557943,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-3,2011-06-23 16:09:00,3.29,14217,United Kingdom,TRIPLE HOOK ANTIQUE IVORY ROSE,False,False,True,True,False,-9.870000000000001,2011,6,2011-06,2011Q2,16,9,16:09:00,Afternoon
C557944,23169,CLASSIC GLASS COOKIE JAR,-1,2011-06-23 16:10:00,4.15,15669,United Kingdom,CLASSIC GLASS COOKIE JAR,False,False,True,True,False,-4.15,2011,6,2011-06,2011Q2,16,10,16:10:00,Afternoon
C557944,22460,EMBOSSED GLASS TEALIGHT HOLDER,-2,2011-06-23 16:10:00,1.25,15669,United Kingdom,EMBOSSED GLASS TEALIGHT HOLDER,False,False,True,True,False,-2.5,2011,6,2011-06,2011Q2,16,10,16:10:00,Afternoon
C557945,85099C,JUMBO  BAG BAROQUE BLACK WHITE,-1,2011-06-23 16:11:00,2.08,18223,United Kingdom,JUMBO  BAG BAROQUE BLACK WHITE,False,False,True,True,False,-2.08,2011,6,2011-06,2011Q2,16,11,16:11:00,Afternoon
C557946,22467,GUMBALL COAT RACK,-4,2011-06-23 16:13:00,2.55,17340,United Kingdom,GUMBALL COAT RACK,False,False,True,True,False,-10.2,2011,6,2011-06,2011Q2,16,13,16:13:00,Afternoon
C557946,84949,SILVER HANGING T-LIGHT HOLDER,-9,2011-06-23 16:13:00,1.65,17340,United Kingdom,SILVER HANGING T-LIGHT HOLDER,False,False,True,True,False,-14.85,2011,6,2011-06,2011Q2,16,13,16:13:00,Afternoon
C557947,22423,REGENCY CAKESTAND 3 TIER,-4,2011-06-23 16:15:00,10.95,13089,United Kingdom,REGENCY CAKESTAND 3 TIER,False,False,True,True,False,-43.8,2011,6,2011-06,2011Q2,16,15,16:15:00,Afternoon
C557965,20682,RED RETROSPOT CHILDRENS UMBRELLA,-1,2011-06-24 09:32:00,3.25,13115,United Kingdom,RED RETROSPOT CHILDRENS UMBRELLA,False,False,True,True,False,-3.25,2011,6,2011-06,2011Q2,9,32,09:32:00,Morning
C557971,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-06-24 10:15:00,9.95,18118,United Kingdom,CERAMIC CAKE STAND + HANGING CAKES,False,False,True,True,False,-9.95,2011,6,2011-06,2011Q2,10,15,10:15:00,Morning
C558029,22384,LUNCH BAG PINK POLKADOT,-2,2011-06-24 11:47:00,1.65,12826,United Kingdom,LUNCH BAG PINK POLKADOT,False,False,True,True,False,-3.3,2011,6,2011-06,2011Q2,11,47,11:47:00,Morning
C558029,20726,LUNCH BAG WOODLAND,-1,2011-06-24 11:47:00,1.65,12826,United Kingdom,LUNCH BAG WOODLAND,False,False,True,True,False,-1.65,2011,6,2011-06,2011Q2,11,47,11:47:00,Morning
C558029,20727,LUNCH BAG  BLACK SKULL.,-1,2011-06-24 11:47:00,1.65,12826,United Kingdom,LUNCH BAG  BLACK SKULL.,False,False,True,True,False,-1.65,2011,6,2011-06,2011Q2,11,47,11:47:00,Morning
C558036,AMAZONFEE,AMAZON FEE,-1,2011-06-24 12:31:00,5791.18,,United Kingdom,AMAZON FEE,True,False,True,True,False,-5791.18,2011,6,2011-06,2011Q2,12,31,12:31:00,Morning
C558037,AMAZONFEE,AMAZON FEE,-1,2011-06-24 12:33:00,4534.24,,United Kingdom,AMAZON FEE,True,False,True,True,False,-4534.24,2011,6,2011-06,2011Q2,12,33,12:33:00,Morning
C558048,M,Manual,-1,2011-06-24 13:52:00,542.2,,EIRE,Manual,True,False,True,True,False,-542.2,2011,6,2011-06,2011Q2,13,52,13:52:00,Afternoon
C558059,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-1,2011-06-24 15:03:00,4.95,14194,United Kingdom,SET OF TEA COFFEE SUGAR TINS PANTRY,False,False,True,True,False,-4.95,2011,6,2011-06,2011Q2,15,3,15:03:00,Afternoon
C558059,82600,NO SINGING METAL SIGN,-2,2011-06-24 15:03:00,1.85,14194,United Kingdom,NO SINGING METAL SIGN,False,False,True,True,False,-3.7,2011,6,2011-06,2011Q2,15,3,15:03:00,Afternoon
C558060,22988,SOLDIERS EGG CUP ,-1,2011-06-24 15:05:00,1.06,17809,United Kingdom,SOLDIERS EGG CUP ,False,False,True,True,False,-1.06,2011,6,2011-06,2011Q2,15,5,15:05:00,Afternoon
C558061,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-06-24 15:15:00,4.95,12809,Portugal,SET OF 3 REGENCY CAKE TINS,False,False,True,True,False,-4.95,2011,6,2011-06,2011Q2,15,15,15:15:00,Afternoon
C558080,22847,BREAD BIN DINER STYLE IVORY,-1,2011-06-26 11:35:00,16.95,15104,United Kingdom,BREAD BIN DINER STYLE IVORY,False,False,True,True,False,-16.95,2011,6,2011-06,2011Q2,11,35,11:35:00,Morning
C558080,22840,ROUND CAKE TIN VINTAGE RED,-1,2011-06-26 11:35:00,7.95,15104,United Kingdom,ROUND CAKE TIN VINTAGE RED,False,False,True,True,False,-7.95,2011,6,2011-06,2011Q2,11,35,11:35:00,Morning
C558081,22838,3 TIER CAKE TIN RED AND CREAM,-3,2011-06-26 11:42:00,14.95,18172,United Kingdom,3 TIER CAKE TIN RED AND CREAM,False,False,True,True,False,-44.849999999999994,2011,6,2011-06,2011Q2,11,42,11:42:00,Morning
C558082,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-2,2011-06-26 11:43:00,0.85,16239,United Kingdom,MULTI COLOUR SILVER T-LIGHT HOLDER,False,False,True,True,False,-1.7,2011,6,2011-06,2011Q2,11,43,11:43:00,Morning
C558082,22430,ENAMEL WATERING CAN CREAM,-8,2011-06-26 11:43:00,4.95,16239,United Kingdom,ENAMEL WATERING CAN CREAM,False,False,True,True,False,-39.6,2011,6,2011-06,2011Q2,11,43,11:43:00,Morning
C558088,22767,TRIPLE PHOTO FRAME CORNICE ,-10,2011-06-26 12:08:00,9.95,14475,United Kingdom,TRIPLE PHOTO FRAME CORNICE ,False,False,True,True,False,-99.5,2011,6,2011-06,2011Q2,12,8,12:08:00,Morning
C558091,22929,SCHOOL DESK AND CHAIR ,-1,2011-06-26 12:52:00,65.0,14808,United Kingdom,SCHOOL DESK AND CHAIR ,False,False,True,True,False,-65.0,2011,6,2011-06,2011Q2,12,52,12:52:00,Morning
C558095,23210,WHITE ROCKING HORSE HAND PAINTED,-144,2011-06-26 13:13:00,1.04,15046,United Kingdom,WHITE ROCKING HORSE HAND PAINTED,False,False,True,True,False,-149.76,2011,6,2011-06,2011Q2,13,13,13:13:00,Afternoon
C558097,22167, OVAL WALL MIRROR DIAMANTE ,-2,2011-06-26 13:29:00,9.95,15532,United Kingdom, OVAL WALL MIRROR DIAMANTE ,False,False,True,True,False,-19.9,2011,6,2011-06,2011Q2,13,29,13:29:00,Afternoon
C558097,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-06-26 13:29:00,9.95,15532,United Kingdom,PHOTO FRAME 3 CLASSIC HANGING,False,False,True,True,False,-9.95,2011,6,2011-06,2011Q2,13,29,13:29:00,Afternoon
C558097,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-1,2011-06-26 13:29:00,1.65,15532,United Kingdom,S/4 PINK FLOWER CANDLES IN BOWL,False,False,True,True,False,-1.65,2011,6,2011-06,2011Q2,13,29,13:29:00,Afternoon
C558097,22167, OVAL WALL MIRROR DIAMANTE ,-1,2011-06-26 13:29:00,9.95,15532,United Kingdom, OVAL WALL MIRROR DIAMANTE ,False,False,True,True,False,-9.95,2011,6,2011-06,2011Q2,13,29,13:29:00,Afternoon
C558097,22891,TEA FOR ONE POLKADOT,-1,2011-06-26 13:29:00,4.25,15532,United Kingdom,TEA FOR ONE POLKADOT,False,False,True,True,False,-4.25,2011,6,2011-06,2011Q2,13,29,13:29:00,Afternoon
